slope_2_100,intercept_2_100,slope_91_100,disC_2,disC_max_2,disC_100,battery,RuL_0.88Ah
0.41386200612964236,-0.007269755528373104,0.4478312115805314,-0.025882516949695955,1.1377001674094698,0.3127242063596344,b1c0,1850.0
0.45640247233885034,-1.740161779185722,0.3728073489614275,-1.8436096959908992,1.8121250297328013,-0.7468930262058013,b1c11,786.0
0.5067821522133247,-0.04730934131992991,0.3631801302884758,-0.022319906108460318,1.414227570243876,0.33772684306573764,b1c14,878.0
0.5403255007157607,-0.9806689684181494,0.35525228089128985,-1.0372983200711168,2.102923806355683,-0.22626943728229634,b1c15,717.0
0.48143468789229527,1.0843065826751295,0.3214108042569888,1.1113196685725262,1.4234653303437057,1.0121721314239653,b1c16,860.0
0.41659645074793766,0.11883292108324169,0.3981775004355412,0.12114229567114505,1.1456100987428401,0.38972285654751676,b1c17,855.0
-0.165577677966794,-0.4940483307314723,-0.17879740837457173,-0.5535842031361347,-0.2341666940404873,-0.44941870743347073,b1c18,689.0
0.17443088514326527,1.4809317182131183,0.2058585473613483,1.5336065679484667,-0.23992869749144652,1.0575005683382557,b1c19,786.0
0.3406136947620342,0.6045780433027332,0.3816446979593478,0.51838960888172,1.3797634209094598,0.6391633567809746,b1c1,2158.0
-0.997500734152101,0.20096249946663894,-1.0169910741907915,0.14210732732568798,-1.5319858226334668,-0.6706262266757803,b1c20,532.0
-0.48435234445921227,1.2240986655719328,-0.5117790235597179,1.2241488812625525,-1.3170209723886803,0.3661616204501119,b1c21,557.0
0.20892262766000477,0.8237911706065434,0.3890505856895494,0.8994783308593547,-0.41818575474666886,0.7030391347075621,b1c23,1012.0
0.28549213658688233,0.30147564365856533,0.34177606485844764,0.36580029424218763,-0.04352685952581069,0.42188026428253433,b1c24,1015.0
0.2641857485542326,0.40118734216601587,0.2911860064936279,0.4417904707650944,0.09764232511740727,0.45992029414913305,b1c25,852.0
0.14776050862263448,1.737792574255915,0.2960186318238578,1.8096587244840099,-0.43919067030817144,1.21525713077407,b1c26,868.0
